RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
1994,basic,Hours,Manager,R413-1994-MGR,ALOXXXX.02-PP,Daily Trader/Originator Support,0,3,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ALOXXXX.20-PP,Schedule Transportation,16,3,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ALOXXXX.28-PP,Agency Agreements,32,3,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ARMDCXX.01-PP,Input/Preparation of Deals,48,4,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ADCCFXX.06,Review Confirm,0,4,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ADCCFXX.13,Statistical Reports,0,4,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.01,Due Diligence,0,5,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.06,Customer Service,32,5,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.05,Establishing New Products,0,5,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.04,FAS133,0,5,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.03,Contract Development,0,5,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ABD1994.02,Deal Review,0,5,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMCBXX.01-PP,Curve Validation,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMCBXX.02-PP,Curve Setup,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMCBXX.04-PP,Calc Books - M,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMCBXX.05-PP,Calc Sheets,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMDCXX.01-PP,Input/Preparation of Deals,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMDAXX.01-PP,Research Deals,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMTSXX.01-PP,Ad Hoc Reqs,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMRWXX.03-PP,Rwk DPR,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMMRXX.06-PP,Liquid Reporting/Recon,0,4,5,2000 Feb
1994,basic,Hours,Analyst,R413-1994-ANA,ARMMRXX.05-PP,Recon and Report for Bus Analysis and Report,0,4,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ABP1994.02,Special Projects,0,5,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ALOTRXX.01-PP,Maintain Tickets/ Rate Table,0,3,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ALOXXXX.27-PP,Optimize Tranport Costs,0,3,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ALOXXXX.02-PP,Daily Trader/Originator Support,0,3,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ALOXXXX.20-PP,Schedule Transportation,0,3,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ALOXXXX.28-PP,Agency Agreements,0,3,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ARMDCXX.01-PP,Input/Preparation of Deals,0,4,5,2000 Feb
1994,basic,Hours,Temporaries,R413-1994-TEMPS,ABD1994.06,Customer Service,0,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ASTSTXX.04-EM,"Cash Forecasting, Calls, & Collections",32,3,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.12-EM,Coord Audit Reqs,4,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.04-EM,Credit Report Compliance,10,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ABD2677.06,Customer Service,44,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.03-EM,Identify Discrepencies,16,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ASTSTXX.01-EM,Preparing Invoices-3rd Party,60,3,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ASTSTXX.02-EM,Preparing Payments-3rd Party,16,3,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ASTSTXX.05-EM,Process/Apply Cash Receipts,4,3,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.08-EM,Receive 3rd party Paper,10,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ASTSTXX.08-EM,Reconciling,16,3,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.06-EM,Review Confirm,36,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.02-EM,Template Maint.,24,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ABP2677.02,Special Projects,16,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ATR2677.01,Participate in Training,16,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.14-EM,Counterparty Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,APE2677.03,Feedback,0,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ABP2677.03,"General Meetings, Planning, and Reporting",16,5,5,2000 Feb
2677,basic,Hours,Specialist,R413-2677-SP,ADCCFXX.16-EM,Broker Stmt,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.01-EM,Deal Entry Accuracy/TAGG,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.02-EM,Template Maint.,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.03-EM,Identify Discrepencies,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.04-EM,Credit Report Compliance,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.05-EM,Generate Confirm,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.06-EM,Review Confirm,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.07-EM,Gas Confirmation Controls,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.08-EM,Receive 3rd party Paper,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.09-EM,FolU Unexecut confirm,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.10-EM,UpDt Swaption Rep,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.11-EM,Exception Report,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.12-EM,Coord Audit Reqs,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.13-EM,Prepare Stat Reports,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.14-EM,Counterparty Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.15-EM,Broker Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ADCCFXX.16-EM,Broker Stmt,0,4,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.01-EM,Preparing Invoices-3rd Party,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.02-EM,Preparing Payments-3rd Party,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.03-EM,Process Innercompany Transactions,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.04-EM,"Cash Forecasting, Calls, & Collections",0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.05-EM,Process/Apply Cash Receipts,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.06-EM,G/L Interface/Downloads,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ABD2677.06,Customer Service,0,5,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.08-EM,Reconciling,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.09-EM,Brokerage Fees,0,3,5,2000 Feb
2677,basic,Hours,Manager,R413-2677-MGR,ASTSTXX.10-EM,Process Pre-UNIFY PMA's,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.01-EM,Deal Entry Accuracy/TAGG,1,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.02-EM,Template Maint.,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.03-EM,Identify Discrepencies,3,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.04-EM,Credit Report Compliance,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.05-EM,Generate Confirm,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.06-EM,Review Confirm,9,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.07-EM,Gas Confirmation Controls,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.08-EM,Receive 3rd party Paper,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.09-EM,FolU Unexecut confirm,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.10-EM,UpDt Swaption Rep,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.11-EM,Exception Report,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.12-EM,Coord Audit Reqs,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.13-EM,Prepare Stat Reports,1,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.14-EM,Counterparty Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.15-EM,Broker Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ADCCFXX.16-EM,Broker Stmt,0,4,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.01-EM,Preparing Invoices-3rd Party,61,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.02-EM,Preparing Payments-3rd Party,61,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.03-EM,Process Innercompany Transactions,8,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.04-EM,"Cash Forecasting, Calls, & Collections",0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.05-EM,Process/Apply Cash Receipts,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.06-EM,G/L Interface/Downloads,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ABD2677.06,Customer Service,8,5,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.08-EM,Reconciling,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.09-EM,Brokerage Fees,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ASTSTXX.10-EM,Process Pre-UNIFY PMA's,0,3,5,2000 Feb
2677,basic,Hours,Analyst,R413-2677-ANA,ABP2677.03,"General Meetings, Planning, and Reporting",8,5,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.16-EM,Broker Stmt,0,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.14-EM,Counterparty Verbal Check-out,0,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ABD2677.06,Customer Service,5,5,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.01-EM,Deal Entry Accuracy/TAGG,0,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.09-EM,FolU Unexecut confirm,5,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.05-EM,Generate Confirm,20,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.03-EM,Identify Discrepencies,20,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.13-EM,Prepare Stat Reports,5,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ASTSTXX.03-EM,Process Innercompany Transactions,0,3,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.08-EM,Receive 3rd party Paper,5,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.06-EM,Review Confirm,5,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.02-EM,Template Maint.,0,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ADCCFXX.12-EM,Coord Audit Reqs,5,4,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ASTSTXX.01-EM,Preparing Invoices-3rd Party,40,3,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ASTSTXX.02-EM,Preparing Payments-3rd Party,40,3,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ASTSTXX.05-EM,Process/Apply Cash Receipts,5,3,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ASTSTXX.08-EM,Reconciling,5,3,5,2000 Feb
2677,basic,Hours,Staff,R413-2677-STAFF,ABP2677.03,"General Meetings, Planning, and Reporting",0,5,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMTSXX.01-BW,Ad Hoc Reqs,33.29,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMGPXX.05-BW,Analyze Changes,15.75,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMMRXX.02-BW,Benchmark Reporting,14.78,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMCBXX.04-BW,Calc Books - M,7.7,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMGPXX.01-BW,Daily/Monthly Reporting,15.25,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMARXX.02-BW,Flash/OA Variance,6.36,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMDCXX.01-BW,Input/Preparation of Deals,3.49,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMMRXX.06-BW,Liquid Reporting/Recon,3.25,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMMRXX.05-BW,Recon & Report for Bus Analysis and Report,11.75,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMGPXX.02-BW,Prepare DPR for all Trading Act,8.9,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ARMDAXX.01-BW,Research Deals,16.75,4,5,2000 Feb
2678,basic,Hours,Senior Specialist,R413-2678-SNRSP,ABP2678.02,Special Projects,38.63,5,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMTSXX.01-BW,Ad Hoc Reqs,32.55,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMGPXX.05-BW,Analyze Changes,16.15,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMCBXX.04-BW,Calc Books - M,30.8,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMCBXX.05-BW,Calc Sheets,2.75,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMDCXX.01-BW,Input/Preparation of Deals,11.2,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMMRXX.06-BW,Liquid Reporting/Recon,5.65,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMMRXX.07-BW,Max Exposure Report,3.56,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMMRXX.05-BW,Recon & Report for Bus Analysis and Report,5.65,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMDAXX.01-BW,Research Deals,9.8,4,5,2000 Feb
2678,basic,Hours,Specialist,R413-2678-SP,ARMBDXX.01-BW,New Model Set-Up,57.83,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ARMTSXX.01-BW,Ad Hoc Reqs,0,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ARMGPXX.05-BW,Analyze Changes,0,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ARMMRXX.02-BW,Benchmark Reporting,0,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ARMGPXX.01-BW,Daily/Monthly Reporting,0,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ARMDAXX.01-BW,Research Deals,0,4,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ATR2678.07,Bus Knowledge Development,0,5,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,ABP2678.01,Bus plan/budg activities,0,5,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,APE2678.03,Feedback,0,5,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,AHR2678.03,Personnel Planning,0,6,5,2000 Feb
2678,basic,Hours,Director,R413-2678-DIR,APE2678.02,Provide Mentoring,0,5,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ARMTSXX.01-BW,Ad Hoc Reqs,31.99,4,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ARMGPXX.05-BW,Analyze Changes,12.28,4,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ARMMRXX.02-BW,Benchmark Reporting,12.28,4,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ARMGPXX.01-BW,Daily/Monthly Reporting,12.29,4,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ARMDAXX.01-BW,Research Deals,12.28,4,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ATR2678.07,Bus Knowledge Development,23.13,5,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ABP2678.01,Bus plan/budg activities,35.9,5,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,APE2678.03,Feedback,11.31,5,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,AHR2678.03,Personnel Planning,1.97,6,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,APE2678.02,Provide Mentoring,3.43,5,5,2000 Feb
2678,basic,Hours,Manager,R413-2678-MGR,ABP2678.02,Special Projects,20.62,5,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLXXX.03,EOL Settlements Support,0,3,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,ADCCFXX.20-FI,EOL Reconciliation,0,3,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.01,Product Set-up Coordination,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.02,Product Profile,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.03,Activate Product,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.04,Client Profile Upload,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.05,Internal User Set-up,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPSU.06,Book Set-up,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPUC.01,Call Center,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPUC.02,Wish List Coordination,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPUC.03,Monitoring Trading Activities,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AEOLPUC.04,EOL Reporting,0,4,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AOA2662.09,OA on Internal Data,0,3,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,AHR2662.04,System Security Access,0,6,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,ABD2662.06,Customer Service,0,5,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,ABP2662.02,Special Projects,0,5,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,ABP2662.03,Meetings and Planning,0,5,5,2000 Feb
2662,basic,Hours,Third Party Contractor,R413-2662-TPC,ABP2662.04,System Coordination,0,5,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLXXX.03,EOL Settlements Support,0,3,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,ADCCFXX.20-FI,EOL Reconciliation,0,3,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.01,Product Set-up Coordination,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.02,Product Profile,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.03,Activate Product,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.04,Client Profile Upload,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.05,Internal User Set-up,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPSU.06,Book Set-up,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPUC.01,Call Center,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPUC.02,Wish List Coordination,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPUC.03,Monitoring Trading Activities,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AEOLPUC.04,EOL Reporting,0,4,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AOA2662.09,OA on Internal Data,0,3,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,AHR2662.04,System Security Access,0,6,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,ABD2662.06,Customer Service,0,5,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,ABP2662.02,Special Projects,0,5,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,ABP2662.03,Meetings and Planning,0,5,5,2000 Feb
2662,basic,Hours,Senior Specialist,R413-2662-SNRSP,ABP2662.04,System Coordination,0,5,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLXXX.03,EOL Settlements Support,0,3,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,ADCCFXX.20-FI,EOL Reconciliation,0,3,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.01,Product Set-up Coordination,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.02,Product Profile,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.03,Activate Product,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.04,Client Profile Upload,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.05,Internal User Set-up,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPSU.06,Book Set-up,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPUC.01,Call Center,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPUC.02,Wish List Coordination,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPUC.03,Monitoring Trading Activities,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AEOLPUC.04,EOL Reporting,0,4,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AOA2662.09,OA on Internal Data,0,3,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,AHR2662.04,System Security Access,0,6,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,ABD2662.06,Customer Service,0,5,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,ABP2662.02,Special Projects,0,5,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,ABP2662.03,Meetings and Planning,0,5,5,2000 Feb
2662,basic,Hours,Specialist,R413-2662-SP,ABP2662.04,System Coordination,0,5,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLXXX.03,EOL Settlements Support,0,3,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,ADCCFXX.20-FI,EOL Reconciliation,0,3,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.01,Product Set-up Coordination,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.02,Product Profile,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.03,Activate Product,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.04,Client Profile Upload,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.05,Internal User Set-up,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPSU.06,Book Set-up,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPUC.01,Call Center,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPUC.02,Wish List Coordination,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPUC.03,Monitoring Trading Activities,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AEOLPUC.04,EOL Reporting,0,4,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AOA2662.09,OA on Internal Data,0,3,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,AHR2662.04,System Security Access,0,6,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,ABD2662.06,Customer Service,0,5,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,ABP2662.02,Special Projects,0,5,5,2000 Feb
2662,basic,Hours,Manager,R413-2662-MGR,ABP2662.03,Meetings and Planning,0,5,5,2000 Feb
