EOLTRAN,DATE,TIME,COMBINED,DAY,USERNM,USER#,COUNTERPTY,ENRON,BEGDATE,ENDDATE,TENOR,QUAN,VOLUME,MEA,P,PRICEINDEX,QUOTED,INDEX,TRDPR,DISC,US000,TRADE,SETTL
865007,2001-02-08 00:00:00,04:44:00,2001-02-08 04:44:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC2      ,31.26,     ,31.26,    ,781,     ,     
865022,2001-02-08 00:00:00,04:54:00,2001-02-08 04:54:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,31.26,     ,31.26,    ,781,     ,     
871212,2001-02-09 00:00:00,04:10:00,2001-02-09 04:10:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,31.47,     ,31.46,    ,786,     ,     
871232,2001-02-09 00:00:00,04:24:00,2001-02-09 04:24:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC2      ,31.44,     ,31.44,    ,786,     ,     
871235,2001-02-09 00:00:00,04:24:00,2001-02-09 04:24:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC2      ,31.42,     ,31.42,    ,785,     ,     
871238,2001-02-09 00:00:00,04:25:00,2001-02-09 04:25:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC2      ,31.4,     ,31.4,    ,785,     ,     
876183,2001-02-12 00:00:00,04:10:00,2001-02-12 04:10:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.91,     ,30.91,    ,772,     ,     
876186,2001-02-12 00:00:00,04:13:00,2001-02-12 04:13:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.89,     ,30.88,    ,772,     ,     
876190,2001-02-12 00:00:00,04:19:00,2001-02-12 04:19:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.87,     ,30.87,    ,771,     ,     
876199,2001-02-12 00:00:00,04:31:00,2001-02-12 04:31:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC1      ,30.85,     ,30.85,    ,771,     ,     
881213,2001-02-13 00:00:00,04:20:00,2001-02-13 04:20:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,30.36,     ,30.36,    ,759,     ,     
881244,2001-02-13 00:00:00,04:40:00,2001-02-13 04:40:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC2      ,30.34,     ,30.34,    ,758,     ,     
892708,2001-02-15 00:00:00,03:43:00,2001-02-15 03:43:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC1      ,29.46,     ,29.45,    ,736,     ,     
892711,2001-02-15 00:00:00,03:47:00,2001-02-15 03:47:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,20000,   ,S,NXC1      ,29.48,     ,29.48,    ,589,     ,     
892869,2001-02-15 00:00:00,05:19:00,2001-02-15 05:19:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,L,NXC2      ,29.46,     ,29.45,    ,736,     ,     
898223,2001-02-16 00:00:00,04:07:00,2001-02-16 04:07:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,25000,   ,S,NXC2      ,28.96,     ,28.95,    ,724,     ,     
898229,2001-02-16 00:00:00,04:10:00,2001-02-16 04:10:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,20000,   ,S,NXC2      ,28.98,     ,28.98,    ,579,     ,     
898235,2001-02-16 00:00:00,04:12:00,2001-02-16 04:12:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-03-01 00:00:00,2001-03-31 00:00:00,2,1,5000,   ,S,NXC2      ,28.98,     ,28.98,    ,144,     ,     
902520,2001-02-19 00:00:00,02:38:00,2001-02-19 02:38:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,29.54,     ,29.54,    ,738,     ,     
902650,2001-02-19 00:00:00,04:20:00,2001-02-19 04:20:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,5000,   ,L,NXC2      ,29.46,     ,29.45,    ,147,     ,     
913452,2001-02-22 00:00:00,04:25:00,2001-02-22 04:25:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC1      ,28.9,     ,28.9,    ,722,     ,     
913454,2001-02-22 00:00:00,04:26:00,2001-02-22 04:26:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC1      ,28.88,     ,28.87,    ,722,     ,     
913466,2001-02-22 00:00:00,04:37:00,2001-02-22 04:37:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC1      ,28.86,     ,28.86,    ,721,     ,     
913478,2001-02-22 00:00:00,04:41:00,2001-02-22 04:41:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC1      ,28.84,     ,28.84,    ,721,     ,     
918672,2001-02-23 00:00:00,04:49:00,2001-02-23 04:49:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC1      ,28.82,     ,28.82,    ,720,     ,     
930059,2001-02-27 00:00:00,03:41:00,2001-02-27 03:41:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,15000,   ,L,NXC2      ,28.16,     ,28.16,    ,422,     ,     
930070,2001-02-27 00:00:00,03:54:00,2001-02-27 03:54:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.14,     ,28.13,    ,703,     ,     
936534,2001-02-28 00:00:00,04:09:00,2001-02-28 04:09:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,28.26,     ,28.26,    ,706,     ,     
936535,2001-02-28 00:00:00,04:09:00,2001-02-28 04:09:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,28.28,     ,28.28,    ,707,     ,     
936610,2001-02-28 00:00:00,05:35:00,2001-02-28 05:35:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC1      ,28.3,     ,28.29,    ,707,     ,     
953538,2001-03-05 00:00:00,06:54:00,2001-03-05 06:54:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC2      ,28.22,     ,28.21,    ,705,     ,     
953542,2001-03-05 00:00:00,06:54:00,2001-03-05 06:54:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.24,     ,28.24,    ,706,     ,     
953557,2001-03-05 00:00:00,06:56:00,2001-03-05 06:56:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC1      ,28.3,     ,28.29,    ,707,     ,     
958518,2001-03-06 00:00:00,04:23:00,2001-03-06 04:23:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC2      ,28.61,     ,28.61,    ,715,     ,     
958579,2001-03-06 00:00:00,05:19:00,2001-03-06 05:19:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,28.59,     ,28.59,    ,714,     ,     
958586,2001-03-06 00:00:00,05:33:00,2001-03-06 05:33:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,28.57,     ,28.57,    ,714,     ,     
958587,2001-03-06 00:00:00,05:34:00,2001-03-06 05:34:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC1      ,28.55,     ,28.54,    ,713,     ,     
963703,2001-03-07 00:00:00,03:19:00,2001-03-07 03:19:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC2      ,28.53,     ,28.53,    ,713,     ,     
969962,2001-03-08 00:00:00,04:22:00,2001-03-08 04:22:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC2      ,28.91,     ,28.91,    ,722,     ,     
975584,2001-03-09 00:00:00,03:34:00,2001-03-09 03:34:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC2      ,28.31,     ,28.3,    ,707,     ,     
975627,2001-03-09 00:00:00,03:42:00,2001-03-09 03:42:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC2      ,28.29,     ,28.29,    ,707,     ,     
1014766,2001-03-20 00:00:00,03:11:00,2001-03-20 03:11:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,10000,   ,S,NXC1      ,26.18,     ,26.18,    ,261,     ,     
1026636,2001-03-22 00:00:00,05:47:00,2001-03-22 05:47:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,25000,   ,L,NXC1      ,26.8,     ,26.79,    ,670,     ,     
1032477,2001-03-23 00:00:00,07:46:00,2001-03-23 07:46:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,25000,   ,L,NXC1      ,26.88,     ,26.87,    ,672,     ,     
1036966,2001-03-26 00:00:00,03:36:00,2001-03-26 03:36:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,35000,   ,S,NXC1      ,27.5,     ,27.5,    ,962,     ,     
1036970,2001-03-26 00:00:00,03:42:00,2001-03-26 03:42:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,27.54,     ,27.54,    ,1377,     ,     
1042512,2001-03-27 00:00:00,03:09:00,2001-03-27 03:09:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,45000,   ,L,NXC1      ,27.48,     ,27.48,    ,1236,     ,     
1057187,2001-03-29 00:00:00,04:10:00,2001-03-29 04:10:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.66,     ,26.66,    ,1333,     ,     
1057268,2001-03-29 00:00:00,05:40:00,2001-03-29 05:40:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.58,     ,26.58,    ,1329,     ,     
1057444,2001-03-29 00:00:00,06:59:00,2001-03-29 06:59:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.54,     ,26.54,    ,1327,     ,     
1063476,2001-03-30 00:00:00,03:24:00,2001-03-30 03:24:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,25000,   ,S,NXC2      ,26.52,     ,26.52,    ,663,     ,     
1075610,2001-04-03 00:00:00,05:00:00,2001-04-03 05:00:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,25000,   ,L,NXC1      ,25.7,     ,25.7,    ,642,     ,     
1081644,2001-04-04 00:00:00,03:23:00,2001-04-04 03:23:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC1      ,26.76,     ,26.76,    ,1338,     ,     
1081708,2001-04-04 00:00:00,04:15:00,2001-04-04 04:15:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,25000,   ,L,NXC1      ,26.74,     ,26.74,    ,668,     ,     
1095042,2001-04-06 00:00:00,04:40:00,2001-04-06 04:40:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,15000,   ,L,NXC1      ,27.06,     ,27.05,    ,405,     ,     
1095074,2001-04-06 00:00:00,05:02:00,2001-04-06 05:02:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,15000,   ,S,NXC1      ,27,     ,27,    ,405,     ,     
1095077,2001-04-06 00:00:00,05:04:00,2001-04-06 05:04:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,25000,   ,S,NXC1      ,27,     ,27,    ,675,     ,     
1095083,2001-04-06 00:00:00,05:08:00,2001-04-06 05:08:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,10000,   ,S,NXC1      ,27,     ,27,    ,270,     ,     
1118811,2001-04-12 00:00:00,02:55:00,2001-04-12 02:55:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,L,NXC1      ,28.28,     ,28.28,    ,1414,     ,     
1118969,2001-04-12 00:00:00,04:52:00,2001-04-12 04:52:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,25000,   ,L,NXC1      ,28.4,     ,28.4,    ,710,     ,     
1134119,2001-04-18 00:00:00,02:47:00,2001-04-18 02:47:00,MON,MARK J,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,25000,   ,L,NXC1      ,27.8,     ,27.79,    ,695,     ,     
1145973,2001-04-20 00:00:00,05:01:00,2001-04-20 05:01:00,MON,JOHN T,76921,UK-CRUDE D,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,35000,   ,S,NXC1      ,27.82,     ,27.82,    ,973,     ,     
775014,2001-01-17 00:00:00,04:22:00,2001-01-17 04:22:00,MON,TRACEY,74700,UK-NGL-WTI,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,30.17,     ,30.17,    ,754,     ,     
780708,2001-01-18 00:00:00,04:15:00,2001-01-18 04:15:00,MON,TRACEY,74700,UK-NGL-WTI,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.53,     ,29.53,    ,738,     ,     
785955,2001-01-19 00:00:00,04:19:00,2001-01-19 04:19:00,MON,TRACEY,74700,UK-NGL-WTI,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,15000,   ,L,NXC2      ,30.2,     ,30.2,    ,453,     ,     
1031953,2001-03-23 00:00:00,05:28:00,2001-03-23 05:28:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.8,     ,26.79,    ,1340,     ,     
1032206,2001-03-23 00:00:00,07:15:00,2001-03-23 07:15:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,26.86,     ,26.86,    ,1343,     ,     
1037328,2001-03-26 00:00:00,07:22:00,2001-03-26 07:22:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC1      ,27.46,     ,27.45,    ,1373,     ,     
1042449,2001-03-27 00:00:00,02:06:00,2001-03-27 02:06:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,27.4,     ,27.4,    ,1370,     ,     
1043251,2001-03-27 00:00:00,07:49:00,2001-03-27 07:49:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,27.56,     ,27.55,    ,1378,     ,     
1043272,2001-03-27 00:00:00,07:50:00,2001-03-27 07:50:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,27.52,     ,27.52,    ,1376,     ,     
1049479,2001-03-28 00:00:00,01:54:00,2001-03-28 01:54:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,27.48,     ,27.48,    ,1374,     ,     
1049748,2001-03-28 00:00:00,05:32:00,2001-03-28 05:32:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,25000,   ,L,NXC1      ,27.44,     ,27.44,    ,686,     ,     
1056967,2001-03-29 00:00:00,01:49:00,2001-03-29 01:49:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.54,     ,26.54,    ,1327,     ,     
1056969,2001-03-29 00:00:00,01:49:00,2001-03-29 01:49:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.5,     ,26.5,    ,1325,     ,     
1056974,2001-03-29 00:00:00,01:50:00,2001-03-29 01:50:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC1      ,26.46,     ,26.45,    ,1323,     ,     
1081759,2001-04-04 00:00:00,04:57:00,2001-04-04 04:57:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC1      ,26.72,     ,26.71,    ,1336,     ,     
1081805,2001-04-04 00:00:00,05:21:00,2001-04-04 05:21:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC1      ,26.72,     ,26.71,    ,1336,     ,     
1081836,2001-04-04 00:00:00,05:53:00,2001-04-04 05:53:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC1      ,26.68,     ,26.68,    ,1334,     ,     
1106707,2001-04-10 00:00:00,02:55:00,2001-04-10 02:55:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC1      ,27.5,     ,27.5,    ,1375,     ,     
1145914,2001-04-20 00:00:00,04:35:00,2001-04-20 04:35:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,L,NXC1      ,27.8,     ,27.79,    ,1390,     ,     
1146472,2001-04-20 00:00:00,07:35:00,2001-04-20 07:35:00,MON,TONY O,88893,WTI - TOB , ,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,L,NXC1      ,27.8,     ,27.79,    ,1390,     ,     
904038,2001-02-20 00:00:00,07:39:00,2001-02-20 07:39:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,29.48,     ,29.48,    ,737,     ,     
908223,2001-02-21 00:00:00,05:11:00,2001-02-21 05:11:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,28.84,     ,28.84,    ,721,     ,     
908224,2001-02-21 00:00:00,05:11:00,2001-02-21 05:11:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.82,     ,28.82,    ,720,     ,     
908256,2001-02-21 00:00:00,06:05:00,2001-02-21 06:05:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,28.86,     ,28.86,    ,721,     ,     
908258,2001-02-21 00:00:00,06:05:00,2001-02-21 06:05:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.84,     ,28.84,    ,721,     ,     
908266,2001-02-21 00:00:00,06:14:00,2001-02-21 06:14:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,S,NXC2      ,28.86,     ,28.86,    ,721,     ,     
908267,2001-02-21 00:00:00,06:14:00,2001-02-21 06:14:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.84,     ,28.84,    ,721,     ,     
918406,2001-02-22 00:00:00,20:24:00,2001-02-22 20:24:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.76,     ,28.76,    ,719,     ,     
918407,2001-02-22 00:00:00,20:25:00,2001-02-22 20:25:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.74,     ,28.74,    ,718,     ,     
918945,2001-02-23 00:00:00,07:11:00,2001-02-23 07:11:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.88,     ,28.87,    ,722,     ,     
919059,2001-02-23 00:00:00,07:30:00,2001-02-23 07:30:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,25000,   ,L,NXC2      ,28.88,     ,28.87,    ,722,     ,     
936214,2001-02-27 00:00:00,18:11:00,2001-02-27 18:11:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,3,1,5000,   ,L,NXC2      ,28.22,     ,28.21,    ,141,     ,     
970734,2001-03-08 00:00:00,07:52:00,2001-03-08 07:52:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC2      ,28.87,     ,28.87,    ,721,     ,     
970757,2001-03-08 00:00:00,07:53:00,2001-03-08 07:53:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,L,NXC2      ,28.83,     ,28.83,    ,720,     ,     
970769,2001-03-08 00:00:00,07:54:00,2001-03-08 07:54:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-04-01 00:00:00,2001-04-30 00:00:00,2,1,25000,   ,S,NXC2      ,28.87,     ,28.87,    ,721,     ,     
1042967,2001-03-27 00:00:00,07:14:00,2001-03-27 07:14:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC2      ,27.58,     ,27.58,    ,1379,     ,     
1042968,2001-03-27 00:00:00,07:14:00,2001-03-27 07:14:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC2      ,27.62,     ,27.62,    ,1381,     ,     
1043344,2001-03-27 00:00:00,07:58:00,2001-03-27 07:58:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,S,NXC2      ,27.54,     ,27.54,    ,1377,     ,     
1049332,2001-03-27 00:00:00,22:50:00,2001-03-27 22:50:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC2      ,27.48,     ,27.48,    ,1374,     ,     
1049334,2001-03-27 00:00:00,22:51:00,2001-03-27 22:51:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC2      ,27.44,     ,27.44,    ,1372,     ,     
1056864,2001-03-29 00:00:00,00:57:00,2001-03-29 00:57:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC2      ,26.5,     ,26.5,    ,1325,     ,     
1056866,2001-03-29 00:00:00,00:57:00,2001-03-29 00:57:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,3,1,50000,   ,L,NXC2      ,26.46,     ,26.45,    ,1323,     ,     
1128703,2001-04-17 00:00:00,04:40:00,2001-04-17 04:40:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC2      ,28.9,     ,28.9,    ,1445,     ,     
1128704,2001-04-17 00:00:00,04:40:00,2001-04-17 04:40:00,MON,GWHALL,89886,WTI-GW-HED,Y,2001-05-01 00:00:00,2001-05-31 00:00:00,2,1,50000,   ,S,NXC2      ,28.94,     ,28.94,    ,1447,     ,     
780704,2001-01-18 00:00:00,04:12:00,2001-01-18 04:12:00,MON,GREG W,89885,WTI-GW-NXC,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.59,     ,29.59,    ,739,     ,     
780706,2001-01-18 00:00:00,04:14:00,2001-01-18 04:14:00,MON,GREG W,89885,WTI-GW-NXC,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,L,NXC1      ,29.56,     ,29.55,    ,739,     ,     
780714,2001-01-18 00:00:00,04:21:00,2001-01-18 04:21:00,MON,GREG W,89885,WTI-GW-NXC,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.56,     ,29.55,    ,739,     ,     
781001,2001-01-18 00:00:00,07:03:00,2001-01-18 07:03:00,MON,GREG W,89885,WTI-GW-NXC,Y,2001-02-01 00:00:00,2001-02-28 00:00:00,2,1,25000,   ,S,NXC1      ,29.71,     ,29.7,    ,742,     ,     
