---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,,
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-21 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.0249,16,0,1,-253,279,-191,159,-13,1,-1,-62,156,,-501,72.25000000000001,83.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-21 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.0249,10,0,1,-117,254,-104,74,-8,1,-1,-57,72,,-455,0,72
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.0249,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.0249,0,0,0,0,5,-1,0,0,0,0,-1,0,,-9,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.0249,3,0,1,-15,89,-20,9,-2,0,0,-20,9,,-159,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.0249,13,0,1,-179,277,-145,113,-10,1,-1,-62,110,,-497,0,110
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.0249,17,0,1,-313,271,-227,198,-15,1,-1,-60,194,,-485,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.0249,18,0,1,-340,265,-243,215,-15,1,-1,-59,210,,-475,153.99999999999991,56.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.0249,19,0,0,-428,241,-294,270,-17,1,-1,-54,265,,-433,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.0249,21,0,0,-539,207,-358,340,-19,1,0,-46,333,,-372,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.0249,21,0,0,-605,187,-396,382,-20,1,0,-42,374,,-335,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.0249,21,0,0,-590,191,-387,372,-19,1,0,-43,365,,-343,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.0249,19,0,0,-449,235,-306,283,-17,1,-1,-53,277,,-422,244.25000000000009,32.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.0249,16,0,1,-280,276,-207,177,-14,1,-1,-62,173,,-496,99.00000000000003,73.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.0249,13,0,1,-183,277,-148,115,-11,1,-1,-62,113,,-498,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.0249,8,0,1,-69,209,-69,43,-5,1,-1,-47,42,,-376,0,42
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.0249,16,0,1,-253,279,-191,159,-13,1,-1,-62,156,,-501,72.25000000000001,83.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-20 00:00:00,2003-06-23 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.0249,10,0,1,-117,254,-104,74,-8,1,-1,-57,72,,-455,0,72
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.025,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.025,0,0,0,0,5,-1,0,0,0,0,-1,0,,-9,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.025,3,0,1,-15,89,-20,9,-2,0,0,-20,9,,-160,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.025,13,0,1,-180,277,-145,113,-10,1,-1,-62,111,,-498,0,111
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.025,17,0,1,-315,271,-227,198,-15,1,-1,-61,194,,-487,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.025,18,0,1,-342,266,-243,215,-15,1,-1,-59,210,,-476,153.99999999999991,56.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.025,19,0,0,-431,242,-294,270,-17,1,-1,-54,265,,-434,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.025,21,0,0,-541,208,-358,340,-19,1,0,-47,333,,-373,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.025,21,0,0,-608,188,-396,382,-20,1,0,-42,374,,-336,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.025,21,0,0,-593,192,-387,372,-19,1,0,-43,365,,-345,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.025,19,0,0,-451,236,-306,283,-17,1,-1,-53,277,,-423,244.25000000000009,32.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.025,16,0,1,-282,277,-207,177,-14,1,-1,-62,173,,-497,99.00000000000003,73.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.025,13,0,1,-184,278,-148,116,-11,1,-1,-62,113,,-499,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.025,8,0,1,-69,210,-69,44,-5,1,-1,-47,43,,-377,0,43
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.025,16,0,1,-254,280,-191,160,-13,1,-1,-63,156,,-502,72.25000000000001,83.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-23 00:00:00,2003-06-24 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.025,10,0,1,-118,254,-104,74,-8,1,-1,-57,73,,-456,0,73
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.025,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.025,0,0,0,0,5,-1,0,0,0,0,-1,0,,-9,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.025,3,0,1,-15,90,-20,9,-2,0,0,-20,9,,-161,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.025,13,0,1,-180,278,-145,113,-10,1,-1,-62,111,,-498,0,111
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.025,17,0,1,-316,271,-227,198,-15,1,-1,-61,194,,-487,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.025,18,0,1,-343,266,-243,215,-15,1,-1,-59,210,,-477,153.99999999999991,56.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.025,19,0,0,-431,242,-294,270,-17,1,-1,-54,265,,-435,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.025,21,0,0,-542,208,-358,340,-19,1,0,-47,333,,-374,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.025,21,0,0,-609,188,-396,382,-20,1,0,-42,374,,-337,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.025,21,0,0,-594,192,-388,373,-19,1,0,-43,365,,-345,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.025,19,0,0,-452,236,-306,283,-17,1,-1,-53,277,,-424,244.25000000000009,32.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.025,16,0,1,-282,277,-207,177,-14,1,-1,-62,173,,-497,99.00000000000003,73.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.025,13,0,1,-184,278,-148,116,-11,1,-1,-62,113,,-499,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.025,8,0,1,-70,210,-69,44,-5,1,-1,-47,43,,-377,0,43
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.025,16,0,1,-255,280,-191,160,-13,1,-1,-63,156,,-503,72.25000000000001,83.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-24 00:00:00,2003-06-25 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.025,10,0,1,-118,255,-104,74,-8,1,-1,-57,73,,-457,0,73
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.025,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Enron Power Tra,ding & Tra,nsmission,,,,,,,,,,Post I,D:,14208,,,,,,,,,,,,,Page:,120,,,,0,0
Option Detail R,eport,,,,,,,,,,,Report,Date:,11/06/,1,,,,,,,,,,,,,,,,,0,0
Desk: EPMI-LT-S,"W, Region:",R7A,,,,,,,,,,Run Da,te:,11/06/,1,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,Run Ti,me:,15:56:00,48,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,0,0
,,Exp Dt,Date,Hr,Hr,Per,Mwh,,,PRICE,PRICE,BASIS,PRICE,Fwd,VOLAT,VOLAT,INT,Peak,Off Peak,,,,,Gas,Gas,Gas,Cross,$ Deal,$,,,0,0
Cnterparty,Deal,MM/DD/YY,MM/DD/YY,Strt,End,Typ,/hr,mwhrs,P/C,Mid,GasMid,Mid,Cntrct,Mid,Mid,GasMid,Rate,Delta,Delta,GAMMA,RHO,VEGA,THETA,DRIFT,Delta,Gamma,Gamma,Vega,Mid Val,Cash,Eta,0,0
---------------,---------,--------,--------,----,----,---,------,-----------,----,------,------,------,------,------,-------,-------,-------,----------,----------,--------,------------,------------,------------,------------,--------,--------,--------,--------,------------,----------,--------,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.025,0,0,0,0,5,-1,0,0,0,0,-1,0,,-9,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.025,3,0,1,-15,90,-20,9,-2,0,0,-20,9,,-161,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.025,13,0,1,-181,278,-145,113,-10,1,-1,-62,111,,-498,0,111
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.025,17,0,1,-317,272,-227,198,-15,1,-1,-61,194,,-487,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.025,18,0,1,-344,266,-243,215,-15,1,-1,-59,211,,-477,153.99999999999991,57.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.025,19,0,0,-432,243,-294,270,-17,1,-1,-54,265,,-435,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.025,21,0,0,-543,209,-358,340,-19,1,0,-47,333,,-375,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.025,21,0,0,-610,188,-396,382,-20,1,0,-42,374,,-338,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.025,21,0,0,-595,193,-388,373,-19,1,0,-43,365,,-346,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.025,19,0,0,-453,237,-306,283,-17,1,-1,-53,278,,-424,244.25000000000009,33.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.025,16,0,1,-283,277,-207,177,-14,1,-1,-62,173,,-498,99.00000000000003,73.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.025,13,0,1,-185,278,-148,116,-11,1,-1,-62,113,,-500,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.025,8,0,1,-70,210,-69,44,-5,1,-1,-47,43,,-378,0,43
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.025,16,0,1,-255,280,-191,160,-13,1,-1,-63,156,,-503,72.25000000000001,83.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-25 00:00:00,2003-06-26 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.025,10,0,1,-119,255,-104,74,-8,1,-1,-57,73,,-457,0,73
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.0251,0,0,0,0,5,-1,0,0,0,0,-1,0,,-10,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.0251,3,0,1,-15,90,-21,9,-2,0,0,-20,9,,-162,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.0251,13,0,1,-181,278,-145,113,-10,1,-1,-62,111,,-499,0,111
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.0251,17,0,1,-317,272,-227,198,-15,1,-1,-61,194,,-488,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.0251,18,0,1,-344,266,-243,215,-15,1,-1,-60,211,,-478,153.99999999999991,57.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.0251,19,0,0,-433,243,-294,271,-17,1,-1,-54,265,,-436,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.0251,21,0,0,-544,209,-358,340,-19,1,0,-47,333,,-375,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.0251,21,0,0,-611,188,-396,382,-20,1,0,-42,374,,-338,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.0251,21,0,0,-596,193,-388,373,-19,1,0,-43,365,,-346,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.0251,19,0,0,-454,237,-306,283,-17,1,-1,-53,278,,-425,244.25000000000009,33.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.0251,16,0,1,-284,278,-208,177,-14,1,-1,-62,173,,-498,99.00000000000003,73.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.0251,13,0,1,-185,279,-148,116,-11,1,-1,-62,113,,-500,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.0251,8,0,1,-70,211,-69,44,-5,1,-1,-47,43,,-378,0,43
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.0251,15,0,1,-256,281,-191,160,-13,1,-1,-63,157,,-503,72.25000000000001,84.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-26 00:00:00,2003-06-27 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.0251,10,0,1,-119,255,-104,74,-8,1,-1,-57,73,,-458,0,73
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,600,700,P,25,25,CALL,11.24,42.5,0,85,11.24,0.504,0.4268,0.0251,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,700,800,P,25,25,CALL,19.93,42.5,0,85,19.93,0.504,0.4268,0.0251,0,0,0,0,5,-1,0,0,0,0,-1,0,,-10,0,0
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,800,900,P,25,25,CALL,28.85,42.5,0,85,28.85,0.504,0.4268,0.0251,3,0,1,-15,90,-21,10,-2,0,0,-20,9,,-162,0,9
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,900,1000,P,25,25,CALL,42.21,42.5,0,85,42.21,0.504,0.4268,0.0251,13,0,1,-182,278,-145,113,-10,1,-1,-62,111,,-499,0,111
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1000,1100,P,25,25,CALL,47.7,42.5,0,85,47.7,0.504,0.4268,0.0251,17,0,1,-318,272,-227,198,-15,1,-1,-61,194,,-488,130.00000000000006,63.99999999999994
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1100,1200,P,25,25,CALL,48.66,42.5,0,85,48.66,0.504,0.4268,0.0251,18,0,1,-345,266,-243,215,-15,1,-1,-60,211,,-478,153.99999999999991,57.000000000000085
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1200,1300,P,25,25,CALL,51.61,42.5,0,85,51.61,0.504,0.4268,0.0251,19,0,0,-434,243,-294,271,-17,1,-1,-54,265,,-436,227.75,37.25
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1300,1400,P,25,25,CALL,55.05,42.5,0,85,55.05,0.504,0.4268,0.0251,20,0,0,-545,209,-358,340,-19,1,0,-47,333,,-376,313.74999999999994,19.250000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1400,1500,P,25,25,CALL,57.02,42.5,0,85,57.02,0.504,0.4268,0.0251,21,0,0,-612,189,-396,382,-20,1,0,-42,374,,-339,363.00000000000006,10.999999999999943
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1500,1600,P,25,25,CALL,56.58,42.5,0,85,56.58,0.504,0.4268,0.0251,21,0,0,-597,193,-388,373,-19,1,0,-43,365,,-347,351.99999999999994,13.000000000000057
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1600,1700,P,25,25,CALL,52.27,42.5,0,85,52.27,0.504,0.4268,0.0251,19,0,0,-455,237,-306,284,-17,1,-1,-53,278,,-425,244.25000000000009,33.749999999999915
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1700,1800,P,25,25,CALL,46.46,42.5,0,85,46.46,0.504,0.4268,0.0251,16,0,1,-284,278,-208,177,-14,1,-1,-62,174,,-498,99.00000000000003,74.99999999999997
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1800,1900,P,25,25,CALL,42.4,42.5,0,85,42.4,0.504,0.4268,0.0251,13,0,1,-186,279,-148,116,-11,1,-1,-62,113,,-500,0,113
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,1900,2000,P,25,25,CALL,35.65,42.5,0,85,35.65,0.504,0.4268,0.0251,8,0,1,-70,211,-69,44,-5,1,-1,-47,43,,-378,0,43
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,2000,2100,P,25,25,CALL,45.39,42.5,0,85,45.39,0.504,0.4268,0.0251,15,0,1,-256,281,-191,160,-13,1,-1,-63,157,,-504,72.25000000000001,84.74999999999999
UTAHASSMUNPOWSY,804470.01,2003-06-27 00:00:00,2003-06-28 00:00:00,2100,2200,P,25,25,CALL,38.98,42.5,0,85,38.98,0.504,0.4268,0.0251,10,0,1,-119,255,-105,75,-8,1,-1,-57,73,,-458,0,73
