"ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)","ACCESS for ELLs Growth School Summary Results (July 7, 2014)"
2014,8225,STELLAR ELEMENTARY SCHOOL,E,78,55,75,25,n<20,-,n<20,-,20,0.65,21,0.619,n<20,-
2014,8225,STELLAR ELEMENTARY SCHOOL,A,78,55,75,25,n<20,-,n<20,-,20,0.65,21,0.619,n<20,-
2014,8232,STEDMAN ELEMENTARY SCHOOL,E,44,76.5,43,16,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8232,STEDMAN ELEMENTARY SCHOOL,A,44,76.5,43,16,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8242,STEELE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8242,STEELE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8246,STEELE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8246,STEELE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8248,STEIN ELEMENTARY SCHOOL,E,283,47,274,29,52,0.923,38,0.842,88,0.545,63,0.667,33,0.848
2014,8248,STEIN ELEMENTARY SCHOOL,A,283,47,274,29,52,0.923,38,0.842,88,0.545,63,0.667,33,0.848
2014,8256,STERLING MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8256,STERLING MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8260,STERLING HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8260,STERLING HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8266,STETSON ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8266,STETSON ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8274,GRAND VALLEY MIDDLE SCHOOL,M,32,45.5,30,61.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8274,GRAND VALLEY MIDDLE SCHOOL,A,32,45.5,30,61.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8275,STEM LAB,E,22,40.5,20,12,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8275,STEM LAB,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8275,STEM LAB,A,24,44.5,21,13,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8276,STOBER ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8276,STOBER ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8280,STONY CREEK ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8280,STONY CREEK ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8300,STOTT ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8300,STOTT ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8310,STEM LAUNCH,E,107,41,107,31,n<20,-,n<20,-,43,0.349,28,0.536,n<20,-
2014,8310,STEM LAUNCH,M,186,54,180,56,n<20,-,n<20,-,59,0.407,78,0.5,34,0.765
2014,8310,STEM LAUNCH,A,293,48,287,48,n<20,-,21,0.81,102,0.382,106,0.509,52,0.827
2014,8328,STRASBURG ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8328,STRASBURG ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8332,HEMPHILL MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8332,HEMPHILL MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8334,STRASBURG HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8334,STRASBURG HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8337,STRATMOOR HILLS ELEMENTARY SCHOOL,E,22,70,22,25.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8337,STRATMOOR HILLS ELEMENTARY SCHOOL,A,22,70,22,25.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8342,STRATTON ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8342,STRATTON ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8346,STRATTON ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8346,STRATTON ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8347,STRIVE PREP - EXCEL,H,38,78,38,17,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8347,STRIVE PREP - EXCEL,A,38,78,38,17,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8350,STRATTON MEADOWS ELEMENTARY SCHOOL,E,39,52,38,15.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8350,STRATTON MEADOWS ELEMENTARY SCHOOL,A,39,52,38,15.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8351,STRATTON MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8351,STRATTON MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8354,STRATTON SENIOR HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8354,STRATTON SENIOR HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8356,WILLIAM SMITH HIGH SCHOOL,H,34,61.5,32,28.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8356,WILLIAM SMITH HIGH SCHOOL,A,34,61.5,32,28.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,E,45,51,45,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8358,STRAWBERRY PARK ELEMENTARY SCHOOL,A,45,51,45,27,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),E,32,72,32,33,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),A,48,68,48,43.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8361,STUKEY ELEMENTARY SCHOOL,E,49,37,49,33,n<20,-,n<20,-,22,0.455,n<20,-,n<20,-
2014,8361,STUKEY ELEMENTARY SCHOOL,A,49,37,49,33,n<20,-,n<20,-,22,0.455,n<20,-,n<20,-
2014,8370,DILLON VALLEY ELEMENTARY SCHOOL,E,135,56,135,25,39,0.949,n<20,-,40,0.4,29,0.724,n<20,-
2014,8370,DILLON VALLEY ELEMENTARY SCHOOL,A,135,56,135,25,39,0.949,n<20,-,40,0.4,29,0.724,n<20,-
2014,8372,BRECKENRIDGE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8372,BRECKENRIDGE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8374,FRISCO ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8374,FRISCO ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8375,SNOWY PEAKS HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8375,SNOWY PEAKS HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8376,SILVERTHORNE ELEMENTARY SCHOOL,E,96,64,96,28.5,n<20,-,n<20,-,34,0.794,21,0.81,n<20,-
2014,8376,SILVERTHORNE ELEMENTARY SCHOOL,A,96,64,96,28.5,n<20,-,n<20,-,34,0.794,21,0.81,n<20,-
2014,8377,SUMMIT MIDDLE SCHOOL,M,119,42,118,53,n<20,-,n<20,-,21,0.286,63,0.302,28,0.393
2014,8377,SUMMIT MIDDLE SCHOOL,A,119,42,118,53,n<20,-,n<20,-,21,0.286,63,0.302,28,0.393
2014,8378,SUMMIT HIGH SCHOOL,H,74,63.5,74,25,n<20,-,n<20,-,28,0.679,24,0.875,n<20,-
2014,8378,SUMMIT HIGH SCHOOL,A,74,63.5,74,25,n<20,-,n<20,-,28,0.679,24,0.875,n<20,-
2014,8379,SUMMIT ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8379,SUMMIT ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8380,SUMMIT ELEMENTARY SCHOOL,E,44,62,42,26.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8380,SUMMIT ELEMENTARY SCHOOL,A,44,62,42,26.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8381,SUMMIT RIDGE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8381,SUMMIT RIDGE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8382,SUMMIT VIEW ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8382,SUMMIT VIEW ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8385,SUMMIT COVE ELEMENTARY SCHOOL,E,30,61.5,29,34,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8385,SUMMIT COVE ELEMENTARY SCHOOL,A,30,61.5,29,34,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8387,SUMMIT MIDDLE CHARTER SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8387,SUMMIT MIDDLE CHARTER SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8388,SUNNYSIDE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8388,SUNNYSIDE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8392,SUNRISE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8392,SUNRISE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8394,SUNRISE ELEMENTARY SCHOOL,E,44,65,43,18,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8394,SUNRISE ELEMENTARY SCHOOL,A,44,65,43,18,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8398,SUNSET ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8398,SUNSET ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8402,SUNSET PARK ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8402,SUNSET PARK ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8406,SUNSET RIDGE ELEMENTARY SCHOOL,E,116,40.5,114,27,20,0.95,n<20,-,39,0.59,27,0.593,n<20,-
2014,8406,SUNSET RIDGE ELEMENTARY SCHOOL,A,116,40.5,114,27,20,0.95,n<20,-,39,0.59,27,0.593,n<20,-
2014,8418,SUPERIOR ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8418,SUPERIOR ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8420,SWALLOWS CHARTER ACADEMY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8420,SWALLOWS CHARTER ACADEMY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8422,SWANSEA ELEMENTARY SCHOOL,E,269,65,268,30.5,54,0.981,59,0.661,91,0.659,56,0.768,n<20,-
2014,8422,SWANSEA ELEMENTARY SCHOOL,A,269,65,268,30.5,54,0.981,59,0.661,91,0.659,56,0.768,n<20,-
2014,8432,SWANSON ELEMENTARY SCHOOL,E,69,50,66,24.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8432,SWANSON ELEMENTARY SCHOOL,A,69,50,66,24.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8453,SWIGERT INTERNATIONAL SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8453,SWIGERT INTERNATIONAL SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8457,JACK SWIGERT AEROSPACE ACADEMY,M,91,41,91,56,n<20,-,n<20,-,21,0.381,53,0.509,n<20,-
2014,8457,JACK SWIGERT AEROSPACE ACADEMY,A,91,41,91,56,n<20,-,n<20,-,21,0.381,53,0.509,n<20,-
2014,8459,RANGE VIEW ELEMENTARY,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8459,RANGE VIEW ELEMENTARY,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8460,TAVELLI ELEMENTARY SCHOOL,E,20,31.5,20,28.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8460,TAVELLI ELEMENTARY SCHOOL,A,20,31.5,20,28.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8462,TAYLOR ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8462,TAYLOR ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8466,TAYLOR ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8466,TAYLOR ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8776,TELLER ELEMENTARY SCHOOL,E,20,39,20,18.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8776,TELLER ELEMENTARY SCHOOL,A,20,39,20,18.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8779,TCA COLLEGE PATHWAYS,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8779,TCA COLLEGE PATHWAYS,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8786,TELLURIDE ELEMENTARY SCHOOL,E,32,26.5,32,32,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8786,TELLURIDE ELEMENTARY SCHOOL,A,32,26.5,32,32,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8790,TELLURIDE MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8790,TELLURIDE MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8791,VISTA RIDGE HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8791,VISTA RIDGE HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8793,TWO ROADS CHARTER SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8793,TWO ROADS CHARTER SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8793,TWO ROADS CHARTER SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8794,TELLURIDE HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8794,TELLURIDE HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,E,157,35,155,29,29,0.931,n<20,-,52,0.365,51,0.569,n<20,-
2014,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,A,157,35,155,29,29,0.931,n<20,-,52,0.365,51,0.569,n<20,-
2014,8804,PITTS ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8804,PITTS ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8813,THE DA VINCI ACADEMY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8813,THE DA VINCI ACADEMY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8817,VENTURE PREP MIDDLE SCHOOL,M,35,29,34,43.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8817,VENTURE PREP MIDDLE SCHOOL,A,35,29,34,43.5,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8820,TURNBERRY ELEMENTARY,E,45,72,45,22,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8820,TURNBERRY ELEMENTARY,A,45,72,45,22,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8822,THOMAS JEFFERSON HIGH SCHOOL,H,42,69.5,42,39,n<20,-,n<20,-,n<20,-,21,0.81,n<20,-
2014,8822,THOMAS JEFFERSON HIGH SCHOOL,A,42,69.5,42,39,n<20,-,n<20,-,n<20,-,21,0.81,n<20,-
2014,8824,THOMPSON VALLEY HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8824,THOMPSON VALLEY HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8832,THOMSON PRIMARY SCHOOL,E,43,59,43,24,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8832,THOMSON PRIMARY SCHOOL,A,43,59,43,24,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8834,THOMSON ELEMENTARY SCHOOL,E,44,53.5,44,33,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8834,THOMSON ELEMENTARY SCHOOL,A,44,53.5,44,33,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8842,THORNTON ELEMENTARY SCHOOL,E,123,35,117,24,21,0.952,24,0.875,40,0.525,n<20,-,n<20,-
2014,8842,THORNTON ELEMENTARY SCHOOL,A,123,35,117,24,21,0.952,24,0.875,40,0.525,n<20,-,n<20,-
2014,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8847,THUNDERRIDGE HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8847,THUNDERRIDGE HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8848,THUNDER RIDGE MIDDLE SCHOOL,M,34,42,34,56,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8848,THUNDER RIDGE MIDDLE SCHOOL,A,34,42,34,56,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8850,TIMBERLINE ELEMENTARY SCHOOL,E,23,85,23,30,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8850,TIMBERLINE ELEMENTARY SCHOOL,A,23,85,23,30,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8851,TIMBERVIEW MIDDLE SCHOOL,M,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8851,TIMBERVIEW MIDDLE SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8852,TIMNATH ELEMENTARY SCHOOL,E,47,37,47,28,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8852,TIMNATH ELEMENTARY SCHOOL,A,47,37,47,28,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8853,TIMBER TRAIL ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8853,TIMBER TRAIL ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNI,E,251,40,247,25,43,0.953,35,0.714,85,0.4,53,0.698,31,0.903
2014,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNI,A,251,40,247,25,43,0.953,35,0.714,85,0.4,53,0.698,31,0.903
2014,8876,TOPE ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8876,TOPE ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8886,TOZER ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8886,TOZER ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8887,TRAILS WEST ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8887,TRAILS WEST ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8888,TRAYLOR ACADEMY,E,106,56,106,21,n<20,-,n<20,-,30,0.767,27,0.815,22,0.864
2014,8888,TRAYLOR ACADEMY,A,106,56,106,21,n<20,-,n<20,-,30,0.767,27,0.815,22,0.864
2014,8897,TRAILBLAZER ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8897,TRAILBLAZER ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8902,TRAILBLAZER ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8902,TRAILBLAZER ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8903,TRAIL RIDGE MIDDLE SCHOOL,M,141,36,138,55,n<20,-,n<20,-,20,0.4,80,0.288,36,0.417
2014,8903,TRAIL RIDGE MIDDLE SCHOOL,A,141,36,138,55,n<20,-,n<20,-,20,0.4,80,0.288,36,0.417
2014,8906,TRINIDAD HIGH SCHOOL,H,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8906,TRINIDAD HIGH SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8909,TREVISTA ECE-8 AT HORACE MANN,E,102,39,102,29,n<20,-,20,0.55,42,0.524,26,0.423,n<20,-
2014,8909,TREVISTA ECE-8 AT HORACE MANN,M,20,35,20,57,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8909,TREVISTA ECE-8 AT HORACE MANN,A,122,39,122,33,n<20,-,22,0.545,51,0.49,34,0.412,n<20,-
2014,8918,TRUSCOTT ELEMENTARY SCHOOL,E,23,45,23,28,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8918,TRUSCOTT ELEMENTARY SCHOOL,A,23,45,23,28,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8923,TURMAN ELEMENTARY SCHOOL,E,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
2014,8923,TURMAN ELEMENTARY SCHOOL,A,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-,n<20,-
