Dist,aea,SchName,year,type,grade,subgroup,description,Enroll,Number Tested,Participation Rate Percentage,Number Full Academic Year Tested,Number Proficient,Percent Proficient
6983,12,West Lyon Comm School District,2012,Reading,03,00,All Students        ,65,65,100,63,59,93.65079365079364
6983,12,West Lyon Comm School District,2012,Reading,04,00,All Students        ,63,63,100,60,52,86.66666666666667
6983,12,West Lyon Comm School District,2012,Reading,05,00,All Students        ,56,56,100,53,44,83.01886792452831
6983,12,West Lyon Comm School District,2012,Reading,06,00,All Students        ,66,66,100,60,48,80
6983,12,West Lyon Comm School District,2012,Reading,07,00,All Students        ,57,57,100,54,46,85.18518518518519
6983,12,West Lyon Comm School District,2012,Reading,08,00,All Students        ,49,49,100,46,28,60.86956521739131
6983,12,West Lyon Comm School District,2012,Reading,11,00,All Students        ,47,47,100,42,36,85.71428571428571
6985,07,West Marshall Comm School District,2012,Mathematics,03,00,All Students        ,76,75,98.68421052631578,69,63,91.30434782608695
6985,07,West Marshall Comm School District,2012,Mathematics,04,00,All Students        ,71,71,100,64,60,93.75
6985,07,West Marshall Comm School District,2012,Mathematics,05,00,All Students        ,73,73,100,69,61,88.40579710144928
6985,07,West Marshall Comm School District,2012,Mathematics,06,00,All Students        ,74,74,100,67,62,92.53731343283582
6985,07,West Marshall Comm School District,2012,Mathematics,07,00,All Students        ,66,66,100,59,53,89.83050847457628
6985,07,West Marshall Comm School District,2012,Mathematics,08,00,All Students        ,57,57,100,54,47,87.03703703703704
6985,07,West Marshall Comm School District,2012,Mathematics,11,00,All Students        ,70,70,100,65,55,84.61538461538461
6985,07,West Marshall Comm School District,2012,Reading,03,00,All Students        ,76,75,98.68421052631578,69,56,81.15942028985508
6985,07,West Marshall Comm School District,2012,Reading,04,00,All Students        ,71,71,100,64,55,85.9375
6985,07,West Marshall Comm School District,2012,Reading,05,00,All Students        ,73,73,100,69,54,78.26086956521739
6985,07,West Marshall Comm School District,2012,Reading,06,00,All Students        ,74,74,100,67,60,89.55223880597015
6985,07,West Marshall Comm School District,2012,Reading,07,00,All Students        ,66,66,100,59,49,83.05084745762711
6985,07,West Marshall Comm School District,2012,Reading,08,00,All Students        ,57,57,100,54,37,68.51851851851852
6985,07,West Marshall Comm School District,2012,Reading,11,00,All Students        ,70,70,100,65,58,89.23076923076924
6987,12,West Monona Comm School District,2012,Mathematics,03,00,All Students        ,52,52,100,48,32,66.66666666666666
6987,12,West Monona Comm School District,2012,Mathematics,04,00,All Students        ,49,49,100,44,29,65.9090909090909
6987,12,West Monona Comm School District,2012,Mathematics,05,00,All Students        ,36,35,97.22222222222221,33,24,72.72727272727273
6987,12,West Monona Comm School District,2012,Mathematics,06,00,All Students        ,39,39,100,36,22,61.111111111111114
6987,12,West Monona Comm School District,2012,Mathematics,07,00,All Students        ,50,49,98,42,32,76.19047619047619
6987,12,West Monona Comm School District,2012,Mathematics,08,00,All Students        ,48,47,97.91666666666666,44,33,75
6987,12,West Monona Comm School District,2012,Mathematics,11,00,All Students        ,48,48,100,43,39,90.69767441860465
6987,12,West Monona Comm School District,2012,Reading,03,00,All Students        ,52,52,100,48,31,64.58333333333334
6987,12,West Monona Comm School District,2012,Reading,04,00,All Students        ,49,49,100,44,30,68.18181818181817
6987,12,West Monona Comm School District,2012,Reading,05,00,All Students        ,36,35,97.22222222222221,33,25,75.75757575757575
6987,12,West Monona Comm School District,2012,Reading,06,00,All Students        ,39,39,100,36,24,66.66666666666666
6987,12,West Monona Comm School District,2012,Reading,07,00,All Students        ,50,49,98,42,28,66.66666666666666
6987,12,West Monona Comm School District,2012,Reading,08,00,All Students        ,48,47,97.91666666666666,44,26,59.09090909090909
6987,12,West Monona Comm School District,2012,Reading,11,00,All Students        ,48,48,100,43,40,93.02325581395348
6990,12,West Sioux Comm School District,2012,Mathematics,03,00,All Students        ,55,55,100,51,43,84.31372549019608
6990,12,West Sioux Comm School District,2012,Mathematics,04,00,All Students        ,55,55,100,50,38,76
6990,12,West Sioux Comm School District,2012,Mathematics,05,00,All Students        ,50,50,100,46,35,76.08695652173914
6990,12,West Sioux Comm School District,2012,Mathematics,06,00,All Students        ,49,49,100,43,29,67.44186046511628
6990,12,West Sioux Comm School District,2012,Mathematics,07,00,All Students        ,29,29,100,24,15,62.5
6990,12,West Sioux Comm School District,2012,Mathematics,08,00,All Students        ,45,45,100,41,36,87.8048780487805
6990,12,West Sioux Comm School District,2012,Mathematics,11,00,All Students        ,45,44,97.77777777777777,41,38,92.6829268292683
6990,12,West Sioux Comm School District,2012,Reading,03,00,All Students        ,55,55,100,51,43,84.31372549019608
6990,12,West Sioux Comm School District,2012,Reading,04,00,All Students        ,55,55,100,50,36,72
6990,12,West Sioux Comm School District,2012,Reading,05,00,All Students        ,50,50,100,46,34,73.91304347826086
6990,12,West Sioux Comm School District,2012,Reading,06,00,All Students        ,49,49,100,43,30,69.76744186046511
6990,12,West Sioux Comm School District,2012,Reading,07,00,All Students        ,29,29,100,24,13,54.166666666666664
6990,12,West Sioux Comm School District,2012,Reading,08,00,All Students        ,45,45,100,41,27,65.85365853658537
6990,12,West Sioux Comm School District,2012,Reading,11,00,All Students        ,45,44,97.77777777777777,41,36,87.8048780487805
6992,12,Westwood Comm School District,2012,Mathematics,03,00,All Students        ,24,24,100,23,22,95.65217391304348
6992,12,Westwood Comm School District,2012,Mathematics,04,00,All Students        ,39,39,100,37,29,78.37837837837837
6992,12,Westwood Comm School District,2012,Mathematics,05,00,All Students        ,35,35,100,33,24,72.72727272727273
6992,12,Westwood Comm School District,2012,Mathematics,06,00,All Students        ,38,37,97.36842105263158,37,32,86.48648648648648
6992,12,Westwood Comm School District,2012,Mathematics,07,00,All Students        ,54,54,100,54,41,75.92592592592592
6992,12,Westwood Comm School District,2012,Mathematics,08,00,All Students        ,38,36,94.73684210526315,33,23,69.6969696969697
6992,12,Westwood Comm School District,2012,Mathematics,11,00,All Students        ,53,53,100,52,41,78.84615384615384
6992,12,Westwood Comm School District,2012,Reading,03,00,All Students        ,24,24,100,23,22,95.65217391304348
6992,12,Westwood Comm School District,2012,Reading,04,00,All Students        ,39,39,100,37,25,67.56756756756756
6992,12,Westwood Comm School District,2012,Reading,05,00,All Students        ,35,35,100,33,28,84.84848484848484
6992,12,Westwood Comm School District,2012,Reading,06,00,All Students        ,38,37,97.36842105263158,37,32,86.48648648648648
6992,12,Westwood Comm School District,2012,Reading,07,00,All Students        ,54,54,100,54,30,55.55555555555556
6992,12,Westwood Comm School District,2012,Reading,08,00,All Students        ,38,36,94.73684210526315,33,21,63.63636363636363
6992,12,Westwood Comm School District,2012,Reading,11,00,All Students        ,53,53,100,52,42,80.76923076923077
7002,12,Whiting Comm School District,2012,Mathematics,03,00,All Students        ,20,20,100,20,17,85
7002,12,Whiting Comm School District,2012,Mathematics,04,00,All Students        ,small N,small N,small N,small N,small N,small N
7002,12,Whiting Comm School District,2012,Mathematics,05,00,All Students        ,24,22,91.66666666666666,22,19,86.36363636363636
7002,12,Whiting Comm School District,2012,Mathematics,06,00,All Students        ,22,22,100,17,10,58.82352941176471
7002,12,Whiting Comm School District,2012,Mathematics,07,00,All Students        ,17,17,100,15,13,86.66666666666667
7002,12,Whiting Comm School District,2012,Mathematics,08,00,All Students        ,12,12,100,12,9,75
7002,12,Whiting Comm School District,2012,Mathematics,11,00,All Students        ,16,16,100,15,15,100
7002,12,Whiting Comm School District,2012,Reading,03,00,All Students        ,20,20,100,20,16,80
7002,12,Whiting Comm School District,2012,Reading,04,00,All Students        ,small N,small N,small N,small N,small N,small N
7002,12,Whiting Comm School District,2012,Reading,05,00,All Students        ,24,22,91.66666666666666,22,18,81.81818181818183
7002,12,Whiting Comm School District,2012,Reading,06,00,All Students        ,22,22,100,17,13,76.47058823529412
7002,12,Whiting Comm School District,2012,Reading,07,00,All Students        ,17,17,100,15,10,66.66666666666666
7002,12,Whiting Comm School District,2012,Reading,08,00,All Students        ,12,12,100,12,8,66.66666666666666
7002,12,Whiting Comm School District,2012,Reading,11,00,All Students        ,16,16,100,15,15,100
7029,10,Williamsburg Comm School District,2012,Mathematics,03,00,All Students        ,72,72,100,68,54,79.41176470588235
7029,10,Williamsburg Comm School District,2012,Mathematics,04,00,All Students        ,52,52,100,46,41,89.13043478260869
7029,10,Williamsburg Comm School District,2012,Mathematics,05,00,All Students        ,77,77,100,72,66,91.66666666666666
7029,10,Williamsburg Comm School District,2012,Mathematics,06,00,All Students        ,81,81,100,75,63,84
7029,10,Williamsburg Comm School District,2012,Mathematics,07,00,All Students        ,69,69,100,62,59,95.16129032258065
7029,10,Williamsburg Comm School District,2012,Mathematics,08,00,All Students        ,74,74,100,68,58,85.29411764705883
7029,10,Williamsburg Comm School District,2012,Mathematics,11,00,All Students        ,88,88,100,86,80,93.02325581395348
7029,10,Williamsburg Comm School District,2012,Reading,03,00,All Students        ,72,72,100,68,51,75
7029,10,Williamsburg Comm School District,2012,Reading,04,00,All Students        ,52,52,100,46,39,84.78260869565217
7029,10,Williamsburg Comm School District,2012,Reading,05,00,All Students        ,77,77,100,72,63,87.5
7029,10,Williamsburg Comm School District,2012,Reading,06,00,All Students        ,81,81,100,75,59,78.66666666666666
7029,10,Williamsburg Comm School District,2012,Reading,07,00,All Students        ,69,69,100,62,48,77.41935483870968
7029,10,Williamsburg Comm School District,2012,Reading,08,00,All Students        ,74,73,98.64864864864865,68,45,66.17647058823529
7029,10,Williamsburg Comm School District,2012,Reading,11,00,All Students        ,88,88,100,86,80,93.02325581395348
7038,09,Wilton Comm School District,2012,Mathematics,03,00,All Students        ,61,61,100,56,48,85.71428571428571
7038,09,Wilton Comm School District,2012,Mathematics,04,00,All Students        ,56,56,100,44,36,81.81818181818183
7038,09,Wilton Comm School District,2012,Mathematics,05,00,All Students        ,56,56,100,50,44,88
7038,09,Wilton Comm School District,2012,Mathematics,06,00,All Students        ,59,58,98.30508474576271,49,33,67.3469387755102
7038,09,Wilton Comm School District,2012,Mathematics,07,00,All Students        ,66,65,98.48484848484848,60,46,76.66666666666667
7038,09,Wilton Comm School District,2012,Mathematics,08,00,All Students        ,64,64,100,58,45,77.58620689655173
7038,09,Wilton Comm School District,2012,Mathematics,11,00,All Students        ,65,64,98.46153846153847,59,51,86.4406779661017
7038,09,Wilton Comm School District,2012,Reading,03,00,All Students        ,61,61,100,56,44,78.57142857142857
7038,09,Wilton Comm School District,2012,Reading,04,00,All Students        ,56,56,100,44,36,81.81818181818183
7038,09,Wilton Comm School District,2012,Reading,05,00,All Students        ,56,56,100,50,39,78
7038,09,Wilton Comm School District,2012,Reading,06,00,All Students        ,59,58,98.30508474576271,49,32,65.3061224489796
7038,09,Wilton Comm School District,2012,Reading,07,00,All Students        ,66,65,98.48484848484848,60,34,56.666666666666664
7038,09,Wilton Comm School District,2012,Reading,08,00,All Students        ,64,64,100,58,33,56.896551724137936
7038,09,Wilton Comm School District,2012,Reading,11,00,All Students        ,65,64,98.46153846153847,59,48,81.35593220338984
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,03,00,All Students        ,29,29,100,29,27,93.10344827586206
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,04,00,All Students        ,26,26,100,26,21,80.76923076923077
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,05,00,All Students        ,28,28,100,25,19,76
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,06,00,All Students        ,28,28,100,28,18,64.28571428571429
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,07,00,All Students        ,41,41,100,37,27,72.97297297297297
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,08,00,All Students        ,34,34,100,30,24,80
7047,15,Winfield-Mt Union Comm School District,2012,Mathematics,11,00,All Students        ,35,35,100,30,25,83.33333333333334
7047,15,Winfield-Mt Union Comm School District,2012,Reading,03,00,All Students        ,29,29,100,29,25,86.20689655172413
7047,15,Winfield-Mt Union Comm School District,2012,Reading,04,00,All Students        ,26,26,100,26,23,88.46153846153845
7047,15,Winfield-Mt Union Comm School District,2012,Reading,05,00,All Students        ,28,28,100,25,20,80
